Sentence,Aspect,Sentiment,PartyLabel
"Together with their codefendant Richard Nixon, Petitioner $T$ and Butterfield moved for summary judgment on February 12, 1980.", codefendant,1,0
"Here, for example, attention to ""conclusions a jury would later draw,"" ante, at 13, about the content of Churchill speech might have caused Petitioner to talk to Churchill about what $T$ said before deciding to fire her.",she,-1,1
"Here, for example, attention to ""conclusions a jury would later draw,"" ante, at 13, about the content of Churchill speech might have caused Petitioner to talk to Churchill about what $T$ said before deciding to fire her.",Churchill,-1,1
"Here, for example, attention to ""conclusions a jury would later draw,"" ante, at 13, about the content of Churchill speech might have caused Petitioner to talk to Churchill about what $T$ said before deciding to fire her.", her,-1,1
$T$ was afraid,he,-1,0
The dissent contends that a $T$ must also show that he would have been better off going to trial.,defendant,1,1
The dissent contends that a $T$ must also show that he would have been better off going to trial., he,1,1
"Even when a capital defendant and his family members have suggested that no mitigating evidence is available, his $T$ is bound to make reasonable efforts to obtain and review material that counsel knows the prosecution will probably rely on as evidence of aggravation at the trial sentencing phase.",lawyer,1,1
"Even when a capital defendant and his family members have suggested that no mitigating evidence is available, his $T$ is bound to make reasonable efforts to obtain and review material that counsel knows the prosecution will probably rely on as evidence of aggravation at the trial sentencing phase.",capital defendant,-1,1
"Even when a capital defendant and his family members have suggested that no mitigating evidence is available, his $T$ is bound to make reasonable efforts to obtain and review material that counsel knows the prosecution will probably rely on as evidence of aggravation at the trial sentencing phase.", his,-1,1
The $T$ maintained she was liable nevertheless as an aider and abettor of the delivery by another courier.,government,1,1
"Because petitioner was a ""child"" as a matter of Oklahoma law, the District Attorney filed a statutory petition seeking to have $T$ tried as an adult, which the trial court granted.",him,-1,0
"Because petitioner was a ""child"" as a matter of Oklahoma law, the District Attorney filed a statutory petition seeking to have $T$ tried as an adult, which the trial court granted.",petitioner,-1,0
"Respondents Irl Shutts, Robert $T$, and Betty Anderson filed suit against petitioner in Kansas state court, seeking interest payments on their suspended royalties which petitioner had possessed pending the Commission approval of the price increases.",Anderson,1,1
"Respondents Irl Shutts, Robert $T$, and Betty Anderson filed suit against petitioner in Kansas state court, seeking interest payments on their suspended royalties which petitioner had possessed pending the Commission approval of the price increases.",respondents,1,1
"Respondents Irl Shutts, Robert $T$, and Betty Anderson filed suit against petitioner in Kansas state court, seeking interest payments on their suspended royalties which petitioner had possessed pending the Commission approval of the price increases.", Shutts,1,1
"Respondents Irl Shutts, Robert $T$, and Betty Anderson filed suit against petitioner in Kansas state court, seeking interest payments on their suspended royalties which petitioner had possessed pending the Commission approval of the price increases.", Anderson,1,1
"After the first such incident came to $T$ attention in 1967, it notified the FDA and worked with the agency to change Phenergan label.",wyeth,1,0
she had put $T$ and her creditors on notice that she intended to exempt the equipment full value,schwab,0,0
Whether a voluntary decision of the kind made by $T$ would ever be prohibited by Title VII is a question we need not answer until it is squarely presented.,respondent,0,1
$T$ bears the burden of establishing the invalidity of the Agency Plan.,petitioner,1,0
In granting the $T$ summary judgment on the basis of an officer affidavit,government,0,1
"In the 35 years he has spent in this country, he has never returned to South Korea, nor has $T$ become a U. S. citizen, living instead as a lawful permanent resident.",he,0,0
"In the 35 years he has spent in this country, he has never returned to South Korea, nor has $T$ become a U. S. citizen, living instead as a lawful permanent resident.", he,0,0
"Shutts is a resident of Kansas, and the$T$ live in Oklahoma.", Andersons,0,1
"Shutts is a resident of Kansas, and the$T$ live in Oklahoma.",Shutts,0,1
$T$ will have established a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by respondent because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants.,petitioner,1,0
$T$ will have established a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by respondent because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants., her,1,0
$T$ will have established a claim under 1983 for violation of her equal protection rights if she proves that she was refused service by respondent because of a state-enforced custom requiring racial segregation in Hattiesburg restaurants., she,1,0
"After the $T$ explained the factual basis for the charges, the judge, having put petitioner under oath, asked her, ""Did you do that?"" Petitioner answered, ""Some of it."" Id., at 47.",government,1,1
"he was there to question Shatzer about sexually abusing $T$ son, Shatzer expressed confusion",his,-1,1
"he was there to question Shatzer about sexually abusing $T$ son, Shatzer expressed confusion",he,-1,1
"he was there to question Shatzer about sexually abusing $T$ son, Shatzer expressed confusion", shatzer,-1,1
"A federal indictment charged petitioner Yeager with securities and wire fraud for allegedly misleading the public about the virtues of a fiber-optic telecommunications system offered by $T$ employer, a subsidiary of Enron Corp., and with insider trading for selling his Enron stock   ",his,-1,0
